postal_code,locality,municipality_code,municipality_name,county_code,county_name
13754,Tungelsta,,,,"Stockholms län"
13755,Tungelsta,,,,"Stockholms län"
13756,Tungelsta,,,,"Stockholms län"
13757,Tungelsta,,,,"Stockholms län"
13758,Tungelsta,,,,"Stockholms län"
13761,Jordbro,,,,"Stockholms län"
13762,Jordbro,,,,"Stockholms län"
13763,Jordbro,,,,"Stockholms län"
13764,Jordbro,,,,"Stockholms län"
13765,Jordbro,,,,"Stockholms län"
13766,Jordbro,,,,"Stockholms län"
13767,Jordbro,,,,"Stockholms län"
13768,Jordbro,,,,"Stockholms län"
13769,Österhaninge,,,,"Stockholms län"
13770,Dalarö,,,,"Stockholms län"
13771,Dalarö,,,,"Stockholms län"
13791,Västerhaninge,,,,"Stockholms län"
13792,Tungelsta,,,,"Stockholms län"
13793,Tungelsta,,,,"Stockholms län"
13795,Österhaninge,,,,"Stockholms län"
13796,Gålö,,,,"Stockholms län"
13797,"Årsta Havsbad",,,,"Stockholms län"
14825,Muskö,,,,"Stockholms län"
14880,Muskö,,,,"Stockholms län"
14895,Muskö,,,,"Stockholms län"
13500,Tyresö,,,,"Stockholms län"
13501,Tyresö,,,,"Stockholms län"
13502,Tyresö,,,,"Stockholms län"
13517,Tyresö,,,,"Stockholms län"
13521,Tyresö,,,,"Stockholms län"
13522,Tyresö,,,,"Stockholms län"
13523,Tyresö,,,,"Stockholms län"
13524,Tyresö,,,,"Stockholms län"
13525,Tyresö,,,,"Stockholms län"
13526,Tyresö,,,,"Stockholms län"
13527,Tyresö,,,,"Stockholms län"
13528,Tyresö,,,,"Stockholms län"
13529,Tyresö,,,,"Stockholms län"
13530,Tyresö,,,,"Stockholms län"
13531,Tyresö,,,,"Stockholms län"
13533,Tyresö,,,,"Stockholms län"
13534,Tyresö,,,,"Stockholms län"
13535,Tyresö,,,,"Stockholms län"
13536,Tyresö,,,,"Stockholms län"
13537,Tyresö,,,,"Stockholms län"
13538,Tyresö,,,,"Stockholms län"
13539,Tyresö,,,,"Stockholms län"
13540,Tyresö,,,,"Stockholms län"
13541,Tyresö,,,,"Stockholms län"
13542,Tyresö,,,,"Stockholms län"
13543,Tyresö,,,,"Stockholms län"
13544,Tyresö,,,,"Stockholms län"
13545,Tyresö,,,,"Stockholms län"
13546,Tyresö,,,,"Stockholms län"
13547,Tyresö,,,,"Stockholms län"
13548,Tyresö,,,,"Stockholms län"
13549,Tyresö,,,,"Stockholms län"
13550,Tyresö,,,,"Stockholms län"
13551,Tyresö,,,,"Stockholms län"
13552,Tyresö,,,,"Stockholms län"
13553,Tyresö,,,,"Stockholms län"
13554,Tyresö,,,,"Stockholms län"
13555,Tyresö,,,,"Stockholms län"
13558,Tyresö,,,,"Stockholms län"
13559,Tyresö,,,,"Stockholms län"
13560,Tyresö,,,,"Stockholms län"
13561,Tyresö,,,,"Stockholms län"
13562,Tyresö,,,,"Stockholms län"
13563,Tyresö,,,,"Stockholms län"
13567,Tyresö,,,,"Stockholms län"
13568,Tyresö,,,,"Stockholms län"
13569,Tyresö,,,,"Stockholms län"
13581,Tyresö,,,,"Stockholms län"
13582,Tyresö,,,,"Stockholms län"
15500,Nykvarn,,,,"Stockholms län"
15521,Nykvarn,,,,"Stockholms län"
15522,Nykvarn,,,,"Stockholms län"
15530,Nykvarn,,,,"Stockholms län"
15531,Nykvarn,,,,"Stockholms län"
15532,Nykvarn,,,,"Stockholms län"
15533,Nykvarn,,,,"Stockholms län"
15534,Nykvarn,,,,"Stockholms län"
15580,Nykvarn,,,,"Stockholms län"
15591,Nykvarn,,,,"Stockholms län"
15592,Nykvarn,,,,"Stockholms län"
15593,Nykvarn,,,,"Stockholms län"
15594,Nykvarn,,,,"Stockholms län"
18300,Täby,,,,"Stockholms län"
18301,Täby,,,,"Stockholms län"
18302,Täby,,,,"Stockholms län"
18303,Täby,,,,"Stockholms län"
18304,Täby,,,,"Stockholms län"
18311,Täby,,,,"Stockholms län"
18312,Täby,,,,"Stockholms län"
18313,Täby,,,,"Stockholms län"
18314,Täby,,,,"Stockholms län"
18315,Täby,,,,"Stockholms län"
18316,Täby,,,,"Stockholms län"
18317,Täby,,,,"Stockholms län"
18318,Täby,,,,"Stockholms län"
18319,Täby,,,,"Stockholms län"
18321,Täby,,,,"Stockholms län"
18322,Täby,,,,"Stockholms län"
18323,Täby,,,,"Stockholms län"
18325,Täby,,,,"Stockholms län"
18326,Täby,,,,"Stockholms län"
18330,Täby,,,,"Stockholms län"
18331,Täby,,,,"Stockholms län"
18332,Täby,,,,"Stockholms län"
18333,Täby,,,,"Stockholms län"
18334,Täby,,,,"Stockholms län"
18335,Täby,,,,"Stockholms län"
18336,Täby,,,,"Stockholms län"
18337,Täby,,,,"Stockholms län"
18338,Täby,,,,"Stockholms län"
18339,Täby,,,,"Stockholms län"
18341,Täby,,,,"Stockholms län"
18347,Täby,,,,"Stockholms län"
18348,Täby,,,,"Stockholms län"
18349,Täby,,,,"Stockholms län"
18350,Täby,,,,"Stockholms län"
18351,Täby,,,,"Stockholms län"
18352,Täby,,,,"Stockholms län"
18353,Täby,,,,"Stockholms län"
18354,Täby,,,,"Stockholms län"
18355,Täby,,,,"Stockholms län"
18356,Täby,,,,"Stockholms län"
18357,Täby,,,,"Stockholms län"
18358,Täby,,,,"Stockholms län"
18359,Täby,,,,"Stockholms län"
18360,Täby,,,,"Stockholms län"
18361,Täby,,,,"Stockholms län"
18362,Täby,,,,"Stockholms län"
18363,Täby,,,,"Stockholms län"
18364,Täby,,,,"Stockholms län"
18365,Täby,,,,"Stockholms län"
18366,Täby,,,,"Stockholms län"
18367,Täby,,,,"Stockholms län"
18369,Täby,,,,"Stockholms län"
18370,Täby,,,,"Stockholms län"
18371,Täby,,,,"Stockholms län"
18372,Täby,,,,"Stockholms län"
18374,Täby,,,,"Stockholms län"
18375,Täby,,,,"Stockholms län"
18376,Täby,,,,"Stockholms län"
18377,Täby,,,,"Stockholms län"
18378,Täby,,,,"Stockholms län"
18379,Täby,,,,"Stockholms län"
18380,Täby,,,,"Stockholms län"
18381,Täby,,,,"Stockholms län"
18383,Täby,,,,"Stockholms län"
18384,Täby,,,,"Stockholms län"
18385,Täby,,,,"Stockholms län"
18700,Täby,,,,"Stockholms län"
18705,Täby,,,,"Stockholms län"
18706,Täby,,,,"Stockholms län"
18710,Täby,,,,"Stockholms län"
18711,Täby,,,,"Stockholms län"
18712,Täby,,,,"Stockholms län"
18713,Täby,,,,"Stockholms län"
18714,Täby,,,,"Stockholms län"
18749,Täby,,,,"Stockholms län"
18760,Täby,,,,"Stockholms län"
18761,Täby,,,,"Stockholms län"
18200,Danderyd,,,,"Stockholms län"
18201,Danderyd,,,,"Stockholms län"
18202,Danderyd,,,,"Stockholms län"
18203,Danderyd,,,,"Stockholms län"
18204,Enebyberg,,,,"Stockholms län"
18205,Djursholm,,,,"Stockholms län"
18206,Djursholm,,,,"Stockholms län"
18207,Stocksund,,,,"Stockholms län"
18210,Stocksund,,,,"Stockholms län"
18211,Danderyd,,,,"Stockholms län"
18212,Danderyd,,,,"Stockholms län"
18214,Danderyd,,,,"Stockholms län"
18215,Danderyd,,,,"Stockholms län"
18216,Danderyd,,,,"Stockholms län"
18217,Danderyd,,,,"Stockholms län"
18230,Danderyd,,,,"Stockholms län"
18231,Danderyd,,,,"Stockholms län"
18232,Danderyd,,,,"Stockholms län"
18233,Danderyd,,,,"Stockholms län"
18234,Danderyd,,,,"Stockholms län"
18235,Danderyd,,,,"Stockholms län"
18236,Danderyd,,,,"Stockholms län"
18237,Danderyd,,,,"Stockholms län"
18238,Danderyd,,,,"Stockholms län"
18239,Danderyd,,,,"Stockholms län"
18245,Enebyberg,,,,"Stockholms län"
18246,Enebyberg,,,,"Stockholms län"
18247,Enebyberg,,,,"Stockholms län"
18248,Enebyberg,,,,"Stockholms län"
18249,Enebyberg,,,,"Stockholms län"
18250,Danderyd,,,,"Stockholms län"
18252,Danderyd,,,,"Stockholms län"
18253,Danderyd,,,,"Stockholms län"
18254,Djursholm,,,,"Stockholms län"
18255,Djursholm,,,,"Stockholms län"
18256,Danderyd,,,,"Stockholms län"
18257,Danderyd,,,,"Stockholms län"
18260,Djursholm,,,,"Stockholms län"
18261,Djursholm,,,,"Stockholms län"
18262,Djursholm,,,,"Stockholms län"
18263,Djursholm,,,,"Stockholms län"
18264,Djursholm,,,,"Stockholms län"
18265,Djursholm,,,,"Stockholms län"
18266,Djursholm,,,,"Stockholms län"
18267,Djursholm,,,,"Stockholms län"
18268,Djursholm,,,,"Stockholms län"
18269,Djursholm,,,,"Stockholms län"
18270,Stocksund,,,,"Stockholms län"
18273,Stocksund,,,,"Stockholms län"
18274,Stocksund,,,,"Stockholms län"
18275,Stocksund,,,,"Stockholms län"
18276,Stocksund,,,,"Stockholms län"
18277,Stocksund,,,,"Stockholms län"
18278,Stocksund,,,,"Stockholms län"
18279,Stocksund,,,,"Stockholms län"
18285,Danderyd,,,,"Stockholms län"
18287,Danderyd,,,,"Stockholms län"
18291,Danderyd,,,,"Stockholms län"
10004,Stockholm,,,,"Stockholms län"
10005,Stockholm,,,,"Stockholms län"
10012,Stockholm,,,,"Stockholms län"
10019,Stockholm,,,,"Stockholms län"
10026,Stockholm,,,,"Stockholms län"
10028,Stockholm,,,,"Stockholms län"
10029,Stockholm,,,,"Stockholms län"
10031,Stockholm,,,,"Stockholms län"
10040,Stockholm,,,,"Stockholms län"
10041,Stockholm,,,,"Stockholms län"
10044,Stockholm,,,,"Stockholms län"
10052,Stockholm,,,,"Stockholms län"
10054,Stockholm,,,,"Stockholms län"
10055,Stockholm,,,,"Stockholms län"
10061,Stockholm,,,,"Stockholms län"
10064,Stockholm,,,,"Stockholms län"
10073,Stockholm,,,,"Stockholms län"
10074,Stockholm,,,,"Stockholms län"
10110,Stockholm,,,,"Stockholms län"
10120,Stockholm,,,,"Stockholms län"
10121,Stockholm,,,,"Stockholms län"
10122,Stockholm,,,,"Stockholms län"
10123,Stockholm,,,,"Stockholms län"
10124,Stockholm,,,,"Stockholms län"
10125,Stockholm,,,,"Stockholms län"
10126,Stockholm,,,,"Stockholms län"
10127,Stockholm,,,,"Stockholms län"
10128,Stockholm,,,,"Stockholms län"
10129,Stockholm,,,,"Stockholms län"
10130,Stockholm,,,,"Stockholms län"
10131,Stockholm,,,,"Stockholms län"
10132,Stockholm,,,,"Stockholms län"
10133,Stockholm,,,,"Stockholms län"
10134,Stockholm,,,,"Stockholms län"
10135,Stockholm,,,,"Stockholms län"
10136,Stockholm,,,,"Stockholms län"
10137,Stockholm,,,,"Stockholms län"
10138,Stockholm,,,,"Stockholms län"
10139,Stockholm,,,,"Stockholms län"
10152,Stockholm,,,,"Stockholms län"
10155,Stockholm,,,,"Stockholms län"
10156,Stockholm,,,,"Stockholms län"
10158,Stockholm,,,,"Stockholms län"
10204,Stockholm,,,,"Stockholms län"
10214,Stockholm,,,,"Stockholms län"
10217,Stockholm,,,,"Stockholms län"
10220,Stockholm,,,,"Stockholms län"
10221,Stockholm,,,,"Stockholms län"
10222,Stockholm,,,,"Stockholms län"
10223,Stockholm,,,,"Stockholms län"
10224,Stockholm,,,,"Stockholms län"
10225,Stockholm,,,,"Stockholms län"
10226,Stockholm,,,,"Stockholms län"
10227,Stockholm,,,,"Stockholms län"
10228,Stockholm,,,,"Stockholms län"
10229,Stockholm,,,,"Stockholms län"
10230,Stockholm,,,,"Stockholms län"
10231,Stockholm,,,,"Stockholms län"
10232,Stockholm,,,,"Stockholms län"
10233,Stockholm,,,,"Stockholms län"
10234,Stockholm,,,,"Stockholms län"
10235,Stockholm,,,,"Stockholms län"
10239,Stockholm,,,,"Stockholms län"
10240,Stockholm,,,,"Stockholms län"
10241,Stockholm,,,,"Stockholms län"
10242,Stockholm,,,,"Stockholms län"
10243,Stockholm,,,,"Stockholms län"
10244,Stockholm,,,,"Stockholms län"
10245,Stockholm,,,,"Stockholms län"
10246,Stockholm,,,,"Stockholms län"
10247,Stockholm,,,,"Stockholms län"
10248,Stockholm,,,,"Stockholms län"
10249,Stockholm,,,,"Stockholms län"
10250,Stockholm,,,,"Stockholms län"
10251,Stockholm,,,,"Stockholms län"
10252,Stockholm,,,,"Stockholms län"
10253,Stockholm,,,,"Stockholms län"
10254,Stockholm,,,,"Stockholms län"
10260,Stockholm,,,,"Stockholms län"
10261,Stockholm,,,,"Stockholms län"
10262,Stockholm,,,,"Stockholms län"
10263,Stockholm,,,,"Stockholms län"
10264,Stockholm,,,,"Stockholms län"
10265,Stockholm,,,,"Stockholms län"
10266,Stockholm,,,,"Stockholms län"
10267,Stockholm,,,,"Stockholms län"
10268,Stockholm,,,,"Stockholms län"
10269,Stockholm,,,,"Stockholms län"
10270,Stockholm,,,,"Stockholms län"
10271,Stockholm,,,,"Stockholms län"
10272,Stockholm,,,,"Stockholms län"
10273,Stockholm,,,,"Stockholms län"
10274,Stockholm,,,,"Stockholms län"
10301,Stockholm,,,,"Stockholms län"
10302,Stockholm,,,,"Stockholms län"
10303,Stockholm,,,,"Stockholms län"
10304,Stockholm,,,,"Stockholms län"
10305,Stockholm,,,,"Stockholms län"
10306,Stockholm,,,,"Stockholms län"
10307,Stockholm,,,,"Stockholms län"
10310,Stockholm,,,,"Stockholms län"
10311,Stockholm,,,,"Stockholms län"
10312,Stockholm,,,,"Stockholms län"
10313,Stockholm,,,,"Stockholms län"
10314,Stockholm,,,,"Stockholms län"
10315,Stockholm,,,,"Stockholms län"
10316,Stockholm,,,,"Stockholms län"
10317,Stockholm,,,,"Stockholms län"
10318,Stockholm,,,,"Stockholms län"
10320,Stockholm,,,,"Stockholms län"
10321,Stockholm,,,,"Stockholms län"
10322,Stockholm,,,,"Stockholms län"
10323,Stockholm,,,,"Stockholms län"
10324,Stockholm,,,,"Stockholms län"
10325,Stockholm,,,,"Stockholms län"
10326,Stockholm,,,,"Stockholms län"
10327,Stockholm,,,,"Stockholms län"
10329,Stockholm,,,,"Stockholms län"
10332,Stockholm,,,,"Stockholms län"
10333,Stockholm,,,,"Stockholms län"
10334,Stockholm,,,,"Stockholms län"
10335,Stockholm,,,,"Stockholms län"
10336,Stockholm,,,,"Stockholms län"
10337,Stockholm,,,,"Stockholms län"
10338,Stockholm,,,,"Stockholms län"
10339,Stockholm,,,,"Stockholms län"
10350,Stockholm,,,,"Stockholms län"
10351,Stockholm,,,,"Stockholms län"
10352,Stockholm,,,,"Stockholms län"
10354,Stockholm,,,,"Stockholms län"
10355,Stockholm,,,,"Stockholms län"
10359,Stockholm,,,,"Stockholms län"
10360,Stockholm,,,,"Stockholms län"
10361,Stockholm,,,,"Stockholms län"
10362,Stockholm,,,,"Stockholms län"
10363,Stockholm,,,,"Stockholms län"
10364,Stockholm,,,,"Stockholms län"
10365,Stockholm,,,,"Stockholms län"
10366,Stockholm,,,,"Stockholms län"
10367,Stockholm,,,,"Stockholms län"
10368,Stockholm,,,,"Stockholms län"
10369,Stockholm,,,,"Stockholms län"
10370,Stockholm,,,,"Stockholms län"
10371,Stockholm,,,,"Stockholms län"
10372,Stockholm,,,,"Stockholms län"
10373,Stockholm,,,,"Stockholms län"
10374,Stockholm,,,,"Stockholms län"
10375,Stockholm,,,,"Stockholms län"
10377,Stockholm,,,,"Stockholms län"
10378,Stockholm,,,,"Stockholms län"
10380,Stockholm,,,,"Stockholms län"
10382,Stockholm,,,,"Stockholms län"
10383,Stockholm,,,,"Stockholms län"
10384,Stockholm,,,,"Stockholms län"
10385,Stockholm,,,,"Stockholms län"
10386,Stockholm,,,,"Stockholms län"
10387,Stockholm,,,,"Stockholms län"
10388,Stockholm,,,,"Stockholms län"
10389,Stockholm,,,,"Stockholms län"
10390,Stockholm,,,,"Stockholms län"
10391,Stockholm,,,,"Stockholms län"
10392,Stockholm,,,,"Stockholms län"
10393,Stockholm,,,,"Stockholms län"
10394,Stockholm,,,,"Stockholms län"
10395,Stockholm,,,,"Stockholms län"
10396,Stockholm,,,,"Stockholms län"
10397,Stockholm,,,,"Stockholms län"
10398,Stockholm,,,,"Stockholms län"
10399,Stockholm,,,,"Stockholms län"
10405,Stockholm,,,,"Stockholms län"
10420,Stockholm,,,,"Stockholms län"
10422,Stockholm,,,,"Stockholms län"
10425,Stockholm,,,,"Stockholms län"
10430,Stockholm,,,,"Stockholms län"
10431,Stockholm,,,,"Stockholms län"
10432,Stockholm,,,,"Stockholms län"
10435,Stockholm,,,,"Stockholms län"
10440,Stockholm,,,,"Stockholms län"
10441,Stockholm,,,,"Stockholms län"
10450,Stockholm,,,,"Stockholms län"
10451,Stockholm,,,,"Stockholms län"
10455,Stockholm,,,,"Stockholms län"
10460,Stockholm,,,,"Stockholms län"
10462,Stockholm,,,,"Stockholms län"
10465,Stockholm,,,,"Stockholms län"
10500,Stockholm,,,,"Stockholms län"
10506,Stockholm,,,,"Stockholms län"
10507,Stockholm,,,,"Stockholms län"
10509,Stockholm,,,,"Stockholms län"
10510,Stockholm,,,,"Stockholms län"
10511,Stockholm,,,,"Stockholms län"
10512,Stockholm,,,,"Stockholms län"
10515,Stockholm,,,,"Stockholms län"
10516,Stockholm,,,,"Stockholms län"
10517,Stockholm,,,,"Stockholms län"
10518,Stockholm,,,,"Stockholms län"
10519,Stockholm,,,,"Stockholms län"
10520,Stockholm,,,,"Stockholms län"
10521,Stockholm,,,,"Stockholms län"
10522,Stockholm,,,,"Stockholms län"
10523,Stockholm,,,,"Stockholms län"
10524,Stockholm,,,,"Stockholms län"
10525,Stockholm,,,,"Stockholms län"
10526,Stockholm,,,,"Stockholms län"
10530,Stockholm,,,,"Stockholms län"
10531,Stockholm,,,,"Stockholms län"
10532,Stockholm,,,,"Stockholms län"
10533,Stockholm,,,,"Stockholms län"
10534,Stockholm,,,,"Stockholms län"
10535,Stockholm,,,,"Stockholms län"
10536,Stockholm,,,,"Stockholms län"
10539,Stockholm,,,,"Stockholms län"
10540,Stockholm,,,,"Stockholms län"
10544,Stockholm,,,,"Stockholms län"
10545,Stockholm,,,,"Stockholms län"
10546,Stockholm,,,,"Stockholms län"
10552,Stockholm,,,,"Stockholms län"
10553,Stockholm,,,,"Stockholms län"
10560,Stockholm,,,,"Stockholms län"
10561,Stockholm,,,,"Stockholms län"
10570,Stockholm,,,,"Stockholms län"
10571,Stockholm,,,,"Stockholms län"
10578,Stockholm,,,,"Stockholms län"
10580,Stockholm,,,,"Stockholms län"
10582,Stockholm,,,,"Stockholms län"
10583,Stockholm,,,,"Stockholms län"
10588,Stockholm,,,,"Stockholms län"
10599,Stockholm,,,,"Stockholms län"
10600,Stockholm,,,,"Stockholms län"
10610,Stockholm,,,,"Stockholms län"
10611,Stockholm,,,,"Stockholms län"
10612,Stockholm,,,,"Stockholms län"
10614,Stockholm,,,,"Stockholms län"
10618,Stockholm,,,,"Stockholms län"
10620,Stockholm,,,,"Stockholms län"
10626,Stockholm,,,,"Stockholms län"
10627,Stockholm,,,,"Stockholms län"
10630,Stockholm,,,,"Stockholms län"
10631,Stockholm,,,,"Stockholms län"
10632,Stockholm,,,,"Stockholms län"
10635,Stockholm,,,,"Stockholms län"
10636,Stockholm,,,,"Stockholms län"
10638,Stockholm,,,,"Stockholms län"
10640,Stockholm,,,,"Stockholms län"
10642,Stockholm,,,,"Stockholms län"
10644,Stockholm,,,,"Stockholms län"
10645,Stockholm,,,,"Stockholms län"
10647,Stockholm,,,,"Stockholms län"
10648,Stockholm,,,,"Stockholms län"
10650,Stockholm,,,,"Stockholms län"
10654,Stockholm,,,,"Stockholms län"
10655,Stockholm,,,,"Stockholms län"
10656,Stockholm,,,,"Stockholms län"
10657,Stockholm,,,,"Stockholms län"
10658,Stockholm,,,,"Stockholms län"
10660,Stockholm,,,,"Stockholms län"
10661,Stockholm,,,,"Stockholms län"
10664,Stockholm,,,,"Stockholms län"
10665,Stockholm,,,,"Stockholms län"
10666,Stockholm,,,,"Stockholms län"
10667,Stockholm,,,,"Stockholms län"
10670,Stockholm,,,,"Stockholms län"
10675,Stockholm,,,,"Stockholms län"
10677,Stockholm,,,,"Stockholms län"
10678,Stockholm,,,,"Stockholms län"
10680,Stockholm,,,,"Stockholms län"
10682,Stockholm,,,,"Stockholms län"
10685,Stockholm,,,,"Stockholms län"
10688,Stockholm,,,,"Stockholms län"
10691,Stockholm,,,,"Stockholms län"
10700,Stockholm,,,,"Stockholms län"
10707,Stockholm,,,,"Stockholms län"
10721,Stockholm,,,,"Stockholms län"
10722,Stockholm,,,,"Stockholms län"
10723,Stockholm,,,,"Stockholms län"
10724,Stockholm,,,,"Stockholms län"
10725,Stockholm,,,,"Stockholms län"
10726,Stockholm,,,,"Stockholms län"
10767,Stockholm,,,,"Stockholms län"
10768,Stockholm,,,,"Stockholms län"
10769,Stockholm,,,,"Stockholms län"
10770,Stockholm,,,,"Stockholms län"
10772,Stockholm,,,,"Stockholms län"
10775,Stockholm,,,,"Stockholms län"
10776,Stockholm,,,,"Stockholms län"
10777,Stockholm,,,,"Stockholms län"
10780,Stockholm,,,,"Stockholms län"
10781,Stockholm,,,,"Stockholms län"
10782,Stockholm,,,,"Stockholms län"
10785,Stockholm,,,,"Stockholms län"
10786,Stockholm,,,,"Stockholms län"
10788,Stockholm,,,,"Stockholms län"
10791,Stockholm,,,,"Stockholms län"
10795,Stockholm,,,,"Stockholms län"
10796,Stockholm,,,,"Stockholms län"
11101,Stockholm,,,,"Stockholms län"
11102,Stockholm,,,,"Stockholms län"
11115,Stockholm,,,,"Stockholms län"
11120,Stockholm,,,,"Stockholms län"
11121,Stockholm,,,,"Stockholms län"
11122,Stockholm,,,,"Stockholms län"
11123,Stockholm,,,,"Stockholms län"
11124,Stockholm,,,,"Stockholms län"
11127,Stockholm,,,,"Stockholms län"
11128,Stockholm,,,,"Stockholms län"
11129,Stockholm,,,,"Stockholms län"
11130,Stockholm,,,,"Stockholms län"
11131,Stockholm,,,,"Stockholms län"
11134,Stockholm,,,,"Stockholms län"
11135,Stockholm,,,,"Stockholms län"
11136,Stockholm,,,,"Stockholms län"
11137,Stockholm,,,,"Stockholms län"
11138,Stockholm,,,,"Stockholms län"
11139,Stockholm,,,,"Stockholms län"
11140,Stockholm,,,,"Stockholms län"
11143,Stockholm,,,,"Stockholms län"
11144,Stockholm,,,,"Stockholms län"
11145,Stockholm,,,,"Stockholms län"
11146,Stockholm,,,,"Stockholms län"
11147,Stockholm,,,,"Stockholms län"
11148,Stockholm,,,,"Stockholms län"
11149,Stockholm,,,,"Stockholms län"
11151,Stockholm,,,,"Stockholms län"
11152,Stockholm,,,,"Stockholms län"
11153,Stockholm,,,,"Stockholms län"
11156,Stockholm,,,,"Stockholms län"
11157,Stockholm,,,,"Stockholms län"
11160,Stockholm,,,,"Stockholms län"
11161,Stockholm,,,,"Stockholms län"
11164,Stockholm,,,,"Stockholms län"
11171,Stockholm,,,,"Stockholms län"
11173,Stockholm,,,,"Stockholms län"
11174,Stockholm,,,,"Stockholms län"
11175,Stockholm,,,,"Stockholms län"
11176,Stockholm,,,,"Stockholms län"
11177,Stockholm,,,,"Stockholms län"
11181,Stockholm,,,,"Stockholms län"
11182,Stockholm,,,,"Stockholms län"
11183,Stockholm,,,,"Stockholms län"
11184,Stockholm,,,,"Stockholms län"
11185,Stockholm,,,,"Stockholms län"
11186,Stockholm,,,,"Stockholms län"
11187,Stockholm,,,,"Stockholms län"
11188,Stockholm,,,,"Stockholms län"
11189,Stockholm,,,,"Stockholms län"
11191,Stockholm,,,,"Stockholms län"
11192,Stockholm,,,,"Stockholms län"
11193,Stockholm,,,,"Stockholms län"
11194,Stockholm,,,,"Stockholms län"
11195,Stockholm,,,,"Stockholms län"
11196,Stockholm,,,,"Stockholms län"
11197,Stockholm,,,,"Stockholms län"
11198,Stockholm,,,,"Stockholms län"
11199,Stockholm,,,,"Stockholms län"
